URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH,AVG_SENTENCE_LENGTH,PERCENTAGE_OF_COMPLEX_WORDS,FOG_INDEX,COMPLEX_WORD_COUNT,WORD_COUNT,AVG_SYLLABLES_PER_WORD,PERSONAL_PRONOUNS,AVG_WORD_LENGTH
bctech2139,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,,,,,,,,,,,,,,11.88888888888889,0.5747663551401869,4.985462097611631,123,214,3.3058252427184467,3,8.58411214953271
bctech2140,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,,,,,,,,,,,,,,19.157894736842106,0.5357142857142857,7.877443609022556,195,363,2.8623595505617976,4,7.410468319559229
bctech2141,https://insights.blackcoffer.com/real-estate-data-warehouse/,,,,,,,,,,,,,,18.142857142857142,0.5,7.457142857142857,127,254,2.8938775510204082,2,7.637795275590551
bctech2142,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,,,,,,,,,,,,,,14.434782608695652,0.5602409638554217,5.99800942902043,186,330,2.996923076923077,7,7.8090909090909095
bctech2143,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,,,,,,,,,,,,,,16.0,0.4930555555555556,6.597222222222223,142,287,2.887272727272727,4,7.644599303135888
bctech2144,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,,,,,,,,,,,,,,12.666666666666666,0.47368421052631576,5.2561403508771924,144,304,2.8922558922558923,1,7.756578947368421
bctech2145,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,,,,,,,,,,,,,,13.952380952380953,0.5085324232081911,5.784365350235658,149,293,2.9097222222222223,7,7.955631399317406
bctech2146,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,,,,,,,,,,,,,,17.666666666666668,0.5566037735849056,7.28930817610063,118,212,3.1497584541062804,1,8.070754716981131
bctech2147,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,,,,,,,,,,,,,,26.5,0.5518867924528302,10.820754716981133,117,212,3.102439024390244,1,8.033018867924529
bctech2148,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,,,,,,,,,,,,,,18.181818181818183,0.58,7.504727272727273,116,200,3.2615384615384615,1,8.41
bctech2149,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,,,,,,,,,,,,,,20.5,0.5756097560975609,8.430243902439024,118,205,3.205,1,8.263414634146342
bctech2150,https://insights.blackcoffer.com/marbles-stimulation-using-python/,,,,,,,,,,,,,,17.083333333333332,0.5609756097560976,7.057723577235773,115,205,3.2462311557788945,1,8.307317073170731
bctech2151,https://insights.blackcoffer.com/stocktwits-data-structurization/,,,,,,,,,,,,,,23.625,0.5502645502645502,9.670105820105821,104,189,3.130434782608696,1,8.17989417989418
bctech2152,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,,,,,,,,,,,,,,21.333333333333332,0.5677083333333334,8.760416666666666,109,192,3.1818181818181817,1,8.182291666666666
bctech2153,https://insights.blackcoffer.com/population-and-community-survey-of-america/,,,,,,,,,,,,,,17.4,0.44061302681992337,7.13624521072797,115,261,2.914027149321267,3,6.988505747126437
bctech2154,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,,,,,,,,,,,,,,11.913793103448276,0.40520984081041966,4.927601177703479,280,691,2.5774436090225565,6,7.141823444283647
bctech2155,https://insights.blackcoffer.com/healthcare-data-analysis/,,,,,,,,,,,,,,15.285714285714286,0.5373831775700935,6.3292389853137525,230,427,2.957070707070707,2,7.503512880562061
bctech2156,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,,,,,,,,,,,,,,16.023255813953487,0.45428156748911463,6.591014952577041,313,687,2.708722741433022,3,7.013100436681222
bctech2157,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,,,,,,,,,,,,,,13.816901408450704,0.4780835881753313,5.717993998650414,469,981,2.724607329842932,5,6.971457696228338
